dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 8192
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 10
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Refinement/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Refinement/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Refinement/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Refinement/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Refinement/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_True_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5-5.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_8192_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_refinement_True_10
saver_name_pre: wasserstein_vq_refinement_True_10_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/10] Iters:[10/20018] gen_loss 0.6143, rec_loss 0.0225, lpips_loss 0.1724, g_loss 0.1994, disc_weight 0.5000, disc_adaptive_weight 2.1294, d_loss 2.5330, logits_real -0.1890, logits_fake -0.2041,
Train Epoch: [2/10] Iters:[13940/20018] gen_loss 0.2561, rec_loss 0.0285, lpips_loss 0.1753, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.8689, d_loss 0.5004, logits_real -0.0186, logits_fake -0.0182,
Train Epoch: [2/10] Iters:[13950/20018] gen_loss 0.2517, rec_loss 0.0284, lpips_loss 0.1748, g_loss 0.0175, disc_weight 0.5000, disc_adaptive_weight 2.7799, d_loss 0.5004, logits_real -0.0180, logits_fake -0.0177,
Train Epoch: [2/10] Iters:[13960/20018] gen_loss 0.2500, rec_loss 0.0280, lpips_loss 0.1751, g_loss 0.0169, disc_weight 0.5000, disc_adaptive_weight 2.7767, d_loss 0.5003, logits_real -0.0172, logits_fake -0.0171,
Train Epoch: [2/10] Iters:[13970/20018] gen_loss 0.2477, rec_loss 0.0278, lpips_loss 0.1744, g_loss 0.0167, disc_weight 0.5000, disc_adaptive_weight 2.7271, d_loss 0.5003, logits_real -0.0166, logits_fake -0.0166,
Train Epoch: [2/10] Iters:[13980/20018] gen_loss 0.2453, rec_loss 0.0274, lpips_loss 0.1746, g_loss 0.0164, disc_weight 0.5000, disc_adaptive_weight 2.6525, d_loss 0.5003, logits_real -0.0162, logits_fake -0.0162,
Train Epoch: [2/10] Iters:[13990/20018] gen_loss 0.2443, rec_loss 0.0274, lpips_loss 0.1739, g_loss 0.0166, disc_weight 0.5000, disc_adaptive_weight 2.6064, d_loss 0.5002, logits_real -0.0163, logits_fake -0.0166,
Train Epoch: [2/10] Iters:[14000/20018] gen_loss 0.2466, rec_loss 0.0275, lpips_loss 0.1747, g_loss 0.0173, disc_weight 0.5000, disc_adaptive_weight 2.5642, d_loss 0.5002, logits_real -0.0169, logits_fake -0.0173,
Train Epoch: [2/10] Iters:[14010/20018] gen_loss 0.2479, rec_loss 0.0272, lpips_loss 0.1741, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.5588, d_loss 0.5003, logits_real -0.0179, logits_fake -0.0180,
Train Epoch: [2/10] Iters:[14020/20018] gen_loss 0.2513, rec_loss 0.0277, lpips_loss 0.1745, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.6251, d_loss 0.5003, logits_real -0.0188, logits_fake -0.0187,
Train Epoch: [2/10] Iters:[14030/20018] gen_loss 0.2552, rec_loss 0.0281, lpips_loss 0.1757, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.6606, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0196,
Train Epoch: [2/10] Iters:[14040/20018] gen_loss 0.2560, rec_loss 0.0276, lpips_loss 0.1747, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.7242, d_loss 0.5003, logits_real -0.0200, logits_fake -0.0199,
Train Epoch: [2/10] Iters:[14050/20018] gen_loss 0.2565, rec_loss 0.0274, lpips_loss 0.1740, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.8218, d_loss 0.5003, logits_real -0.0198, logits_fake -0.0197,
Train Epoch: [2/10] Iters:[14060/20018] gen_loss 0.2574, rec_loss 0.0277, lpips_loss 0.1745, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8974, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0195,
Train Epoch: [2/10] Iters:[14070/20018] gen_loss 0.2560, rec_loss 0.0273, lpips_loss 0.1743, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.8857, d_loss 0.5003, logits_real -0.0193, logits_fake -0.0193,
Train Epoch: [2/10] Iters:[14080/20018] gen_loss 0.2532, rec_loss 0.0269, lpips_loss 0.1728, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.9118, d_loss 0.5003, logits_real -0.0187, logits_fake -0.0187,
Train Epoch: [2/10] Iters:[14090/20018] gen_loss 0.2530, rec_loss 0.0271, lpips_loss 0.1733, g_loss 0.0181, disc_weight 0.5000, disc_adaptive_weight 2.9151, d_loss 0.5003, logits_real -0.0183, logits_fake -0.0182,
Train Epoch: [2/10] Iters:[14100/20018] gen_loss 0.2539, rec_loss 0.0272, lpips_loss 0.1735, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.9342, d_loss 0.5003, logits_real -0.0182, logits_fake -0.0182,
Train Epoch: [2/10] Iters:[14110/20018] gen_loss 0.2529, rec_loss 0.0271, lpips_loss 0.1730, g_loss 0.0183, disc_weight 0.5000, disc_adaptive_weight 2.8742, d_loss 0.5003, logits_real -0.0184, logits_fake -0.0184,
Train Epoch: [2/10] Iters:[14120/20018] gen_loss 0.2536, rec_loss 0.0271, lpips_loss 0.1725, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.8964, d_loss 0.5003, logits_real -0.0186, logits_fake -0.0188,
Train Epoch: [2/10] Iters:[14130/20018] gen_loss 0.2576, rec_loss 0.0275, lpips_loss 0.1736, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.8957, d_loss 0.5003, logits_real -0.0196, logits_fake -0.0196,
Train Epoch: [2/10] Iters:[14140/20018] gen_loss 0.2603, rec_loss 0.0274, lpips_loss 0.1735, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.9165, d_loss 0.5003, logits_real -0.0207, logits_fake -0.0206,
Train Epoch: [2/10] Iters:[14150/20018] gen_loss 0.2609, rec_loss 0.0274, lpips_loss 0.1737, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.8666, d_loss 0.5003, logits_real -0.0214, logits_fake -0.0214,
Train Epoch: [2/10] Iters:[14160/20018] gen_loss 0.2611, rec_loss 0.0274, lpips_loss 0.1733, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.8199, d_loss 0.5003, logits_real -0.0218, logits_fake -0.0218,
Train Epoch: [2/10] Iters:[14170/20018] gen_loss 0.2606, rec_loss 0.0276, lpips_loss 0.1740, g_loss 0.0216, disc_weight 0.5000, disc_adaptive_weight 2.7217, d_loss 0.5003, logits_real -0.0219, logits_fake -0.0220,
Train Epoch: [2/10] Iters:[14180/20018] gen_loss 0.2589, rec_loss 0.0278, lpips_loss 0.1734, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.6937, d_loss 0.5003, logits_real -0.0216, logits_fake -0.0217,
Train Epoch: [2/10] Iters:[14190/20018] gen_loss 0.2560, rec_loss 0.0273, lpips_loss 0.1725, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.6488, d_loss 0.5002, logits_real -0.0211, logits_fake -0.0213,
Train Epoch: [2/10] Iters:[14200/20018] gen_loss 0.2533, rec_loss 0.0272, lpips_loss 0.1722, g_loss 0.0211, disc_weight 0.5000, disc_adaptive_weight 2.5531, d_loss 0.5003, logits_real -0.0209, logits_fake -0.0209,
Train Epoch: [2/10] Iters:[14210/20018] gen_loss 0.2536, rec_loss 0.0277, lpips_loss 0.1733, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.5249, d_loss 0.5003, logits_real -0.0205, logits_fake -0.0206,
Train Epoch: [2/10] Iters:[14220/20018] gen_loss 0.2548, rec_loss 0.0277, lpips_loss 0.1727, g_loss 0.0210, disc_weight 0.5000, disc_adaptive_weight 2.5999, d_loss 0.5002, logits_real -0.0205, logits_fake -0.0207,
Train Epoch: [2/10] Iters:[14230/20018] gen_loss 0.2561, rec_loss 0.0273, lpips_loss 0.1732, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.5919, d_loss 0.5002, logits_real -0.0209, logits_fake -0.0212,
Train Epoch: [2/10] Iters:[14240/20018] gen_loss 0.2587, rec_loss 0.0281, lpips_loss 0.1745, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.6017, d_loss 0.5002, logits_real -0.0212, logits_fake -0.0214,
Train Epoch: [2/10] Iters:[14250/20018] gen_loss 0.2614, rec_loss 0.0283, lpips_loss 0.1742, g_loss 0.0218, disc_weight 0.5000, disc_adaptive_weight 2.6944, d_loss 0.5002, logits_real -0.0214, logits_fake -0.0217,
Train Epoch: [2/10] Iters:[14260/20018] gen_loss 0.2644, rec_loss 0.0280, lpips_loss 0.1738, g_loss 0.0224, disc_weight 0.5000, disc_adaptive_weight 2.7979, d_loss 0.5003, logits_real -0.0220, logits_fake -0.0221,
Train Epoch: [2/10] Iters:[14270/20018] gen_loss 0.2644, rec_loss 0.0278, lpips_loss 0.1744, g_loss 0.0223, disc_weight 0.5000, disc_adaptive_weight 2.7861, d_loss 0.5003, logits_real -0.0222, logits_fake -0.0221,
Train Epoch: [2/10] Iters:[14280/20018] gen_loss 0.2614, rec_loss 0.0275, lpips_loss 0.1732, g_loss 0.0218, disc_weight 0.5000, disc_adaptive_weight 2.7760, d_loss 0.5003, logits_real -0.0220, logits_fake -0.0218,
Train Epoch: [2/10] Iters:[14290/20018] gen_loss 0.2583, rec_loss 0.0275, lpips_loss 0.1728, g_loss 0.0210, disc_weight 0.5000, disc_adaptive_weight 2.7547, d_loss 0.5003, logits_real -0.0213, logits_fake -0.0211,
Train Epoch: [2/10] Iters:[14300/20018] gen_loss 0.2568, rec_loss 0.0275, lpips_loss 0.1732, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.7433, d_loss 0.5003, logits_real -0.0207, logits_fake -0.0205,
Train Epoch: [2/10] Iters:[14310/20018] gen_loss 0.2548, rec_loss 0.0278, lpips_loss 0.1734, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.6923, d_loss 0.5003, logits_real -0.0201, logits_fake -0.0201,
Train Epoch: [2/10] Iters:[14320/20018] gen_loss 0.2558, rec_loss 0.0281, lpips_loss 0.1738, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.7155, d_loss 0.5002, logits_real -0.0200, logits_fake -0.0201,
Train Epoch: [2/10] Iters:[14330/20018] gen_loss 0.2577, rec_loss 0.0279, lpips_loss 0.1732, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.8226, d_loss 0.5003, logits_real -0.0202, logits_fake -0.0202,
Train Epoch: [2/10] Iters:[14340/20018] gen_loss 0.2602, rec_loss 0.0277, lpips_loss 0.1735, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.8821, d_loss 0.5003, logits_real -0.0206, logits_fake -0.0206,
Train Epoch: [2/10] Iters:[14350/20018] gen_loss 0.2637, rec_loss 0.0279, lpips_loss 0.1746, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 2.9574, d_loss 0.5003, logits_real -0.0208, logits_fake -0.0207,
Train Epoch: [2/10] Iters:[14360/20018] gen_loss 0.2617, rec_loss 0.0274, lpips_loss 0.1734, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.9487, d_loss 0.5003, logits_real -0.0208, logits_fake -0.0205,
Train Epoch: [2/10] Iters:[14370/20018] gen_loss 0.2600, rec_loss 0.0275, lpips_loss 0.1732, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.9265, d_loss 0.5003, logits_real -0.0203, logits_fake -0.0201,
Train Epoch: [2/10] Iters:[14380/20018] gen_loss 0.2575, rec_loss 0.0278, lpips_loss 0.1746, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.7922, d_loss 0.5003, logits_real -0.0197, logits_fake -0.0197,
Train Epoch: [2/10] Iters:[14390/20018] gen_loss 0.2527, rec_loss 0.0277, lpips_loss 0.1736, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.6706, d_loss 0.5003, logits_real -0.0192, logits_fake -0.0192,
Train Epoch: [2/10] Iters:[14400/20018] gen_loss 0.2482, rec_loss 0.0281, lpips_loss 0.1733, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.5393, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [2/10] Iters:[14410/20018] gen_loss 0.2493, rec_loss 0.0283, lpips_loss 0.1743, g_loss 0.0180, disc_weight 0.5000, disc_adaptive_weight 2.5829, d_loss 0.5002, logits_real -0.0180, logits_fake -0.0183,
Train Epoch: [2/10] Iters:[14420/20018] gen_loss 0.2491, rec_loss 0.0284, lpips_loss 0.1744, g_loss 0.0178, disc_weight 0.5000, disc_adaptive_weight 2.6046, d_loss 0.5002, logits_real -0.0176, logits_fake -0.0179,
Train Epoch: [2/10] Iters:[14430/20018] gen_loss 0.2494, rec_loss 0.0282, lpips_loss 0.1736, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.6183, d_loss 0.5002, logits_real -0.0179, logits_fake -0.0181,
Train Epoch: [2/10] Iters:[14440/20018] gen_loss 0.2535, rec_loss 0.0286, lpips_loss 0.1746, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.7401, d_loss 0.5002, logits_real -0.0180, logits_fake -0.0183,
Train Epoch: [2/10] Iters:[14450/20018] gen_loss 0.2543, rec_loss 0.0279, lpips_loss 0.1746, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.8182, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0184,
Train Epoch: [2/10] Iters:[14460/20018] gen_loss 0.2548, rec_loss 0.0277, lpips_loss 0.1744, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 2.8311, d_loss 0.5002, logits_real -0.0183, logits_fake -0.0186,
Train Epoch: [2/10] Iters:[14470/20018] gen_loss 0.2582, rec_loss 0.0281, lpips_loss 0.1751, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.8930, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0189,
Train Epoch: [2/10] Iters:[14480/20018] gen_loss 0.2592, rec_loss 0.0283, lpips_loss 0.1756, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.9024, d_loss 0.5003, logits_real -0.0189, logits_fake -0.0189,
Train Epoch: [2/10] Iters:[14490/20018] gen_loss 0.2585, rec_loss 0.0285, lpips_loss 0.1758, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.8234, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0190,
Train Epoch: [2/10] Iters:[14500/20018] gen_loss 0.2593, rec_loss 0.0286, lpips_loss 0.1758, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8287, d_loss 0.5002, logits_real -0.0189, logits_fake -0.0192,
Train Epoch: [2/10] Iters:[14510/20018] gen_loss 0.2599, rec_loss 0.0292, lpips_loss 0.1767, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.8188, d_loss 0.5003, logits_real -0.0189, logits_fake -0.0191,
Train Epoch: [2/10] Iters:[14520/20018] gen_loss 0.2584, rec_loss 0.0287, lpips_loss 0.1764, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.7739, d_loss 0.5002, logits_real -0.0190, logits_fake -0.0193,
Train Epoch: [2/10] Iters:[14530/20018] gen_loss 0.2600, rec_loss 0.0289, lpips_loss 0.1773, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.8409, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0191,
Train Epoch: [2/10] Iters:[14540/20018] gen_loss 0.2595, rec_loss 0.0284, lpips_loss 0.1773, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.8919, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0188,
Train Epoch: [2/10] Iters:[14550/20018] gen_loss 0.2597, rec_loss 0.0288, lpips_loss 0.1779, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.8786, d_loss 0.5002, logits_real -0.0182, logits_fake -0.0186,
Train Epoch: [2/10] Iters:[14560/20018] gen_loss 0.2582, rec_loss 0.0285, lpips_loss 0.1783, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.7949, d_loss 0.5002, logits_real -0.0182, logits_fake -0.0184,
Train Epoch: [2/10] Iters:[14570/20018] gen_loss 0.2556, rec_loss 0.0285, lpips_loss 0.1779, g_loss 0.0183, disc_weight 0.5000, disc_adaptive_weight 2.6961, d_loss 0.5003, logits_real -0.0179, logits_fake -0.0180,
Train Epoch: [2/10] Iters:[14580/20018] gen_loss 0.2538, rec_loss 0.0284, lpips_loss 0.1782, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.6052, d_loss 0.5002, logits_real -0.0177, logits_fake -0.0180,
Train Epoch: [2/10] Iters:[14590/20018] gen_loss 0.2535, rec_loss 0.0284, lpips_loss 0.1776, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.5939, d_loss 0.5002, logits_real -0.0178, logits_fake -0.0181,
Train Epoch: [2/10] Iters:[14600/20018] gen_loss 0.2547, rec_loss 0.0283, lpips_loss 0.1777, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 2.6107, d_loss 0.5003, logits_real -0.0183, logits_fake -0.0183,
Train Epoch: [2/10] Iters:[14610/20018] gen_loss 0.2549, rec_loss 0.0279, lpips_loss 0.1761, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.6819, d_loss 0.5003, logits_real -0.0186, logits_fake -0.0188,
Train Epoch: [2/10] Iters:[14620/20018] gen_loss 0.2564, rec_loss 0.0277, lpips_loss 0.1763, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.7467, d_loss 0.5003, logits_real -0.0188, logits_fake -0.0189,
Train Epoch: [2/10] Iters:[14630/20018] gen_loss 0.2581, rec_loss 0.0279, lpips_loss 0.1758, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8423, d_loss 0.5003, logits_real -0.0189, logits_fake -0.0190,
Train Epoch: [2/10] Iters:[14640/20018] gen_loss 0.2575, rec_loss 0.0282, lpips_loss 0.1756, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.8217, d_loss 0.5003, logits_real -0.0190, logits_fake -0.0189,
Train Epoch: [2/10] Iters:[14650/20018] gen_loss 0.2564, rec_loss 0.0277, lpips_loss 0.1742, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.8626, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0189,
Train Epoch: [2/10] Iters:[14660/20018] gen_loss 0.2544, rec_loss 0.0275, lpips_loss 0.1731, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.8319, d_loss 0.5003, logits_real -0.0190, logits_fake -0.0190,
Train Epoch: [2/10] Iters:[14670/20018] gen_loss 0.2543, rec_loss 0.0271, lpips_loss 0.1723, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.8438, d_loss 0.5002, logits_real -0.0192, logits_fake -0.0193,
Train Epoch: [2/10] Iters:[14680/20018] gen_loss 0.2540, rec_loss 0.0268, lpips_loss 0.1718, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8554, d_loss 0.5002, logits_real -0.0193, logits_fake -0.0196,
Train Epoch: [2/10] Iters:[14690/20018] gen_loss 0.2565, rec_loss 0.0270, lpips_loss 0.1725, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.8709, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0200,
Train Epoch: [2/10] Iters:[14700/20018] gen_loss 0.2568, rec_loss 0.0273, lpips_loss 0.1727, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.8295, d_loss 0.5002, logits_real -0.0202, logits_fake -0.0204,
Train Epoch: [2/10] Iters:[14710/20018] gen_loss 0.2590, rec_loss 0.0279, lpips_loss 0.1742, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.8521, d_loss 0.5003, logits_real -0.0201, logits_fake -0.0202,
Train Epoch: [2/10] Iters:[14720/20018] gen_loss 0.2594, rec_loss 0.0286, lpips_loss 0.1753, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.8374, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0201,
Train Epoch: [2/10] Iters:[14730/20018] gen_loss 0.2570, rec_loss 0.0283, lpips_loss 0.1749, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.7649, d_loss 0.5003, logits_real -0.0198, logits_fake -0.0198,
Train Epoch: [2/10] Iters:[14740/20018] gen_loss 0.2573, rec_loss 0.0286, lpips_loss 0.1753, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.7964, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0194,
Train Epoch: [2/10] Iters:[14750/20018] gen_loss 0.2573, rec_loss 0.0286, lpips_loss 0.1756, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.8176, d_loss 0.5003, logits_real -0.0191, logits_fake -0.0191,
Train Epoch: [2/10] Iters:[14760/20018] gen_loss 0.2574, rec_loss 0.0285, lpips_loss 0.1760, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.8048, d_loss 0.5003, logits_real -0.0191, logits_fake -0.0192,
Train Epoch: [2/10] Iters:[14770/20018] gen_loss 0.2557, rec_loss 0.0278, lpips_loss 0.1745, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.7732, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0193,
Train Epoch: [2/10] Iters:[14780/20018] gen_loss 0.2582, rec_loss 0.0283, lpips_loss 0.1750, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.8235, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0195,
Train Epoch: [2/10] Iters:[14790/20018] gen_loss 0.2551, rec_loss 0.0274, lpips_loss 0.1734, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.7609, d_loss 0.5002, logits_real -0.0195, logits_fake -0.0198,
Train Epoch: [2/10] Iters:[14800/20018] gen_loss 0.2548, rec_loss 0.0271, lpips_loss 0.1734, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.7499, d_loss 0.5003, logits_real -0.0197, logits_fake -0.0197,
Train Epoch: [2/10] Iters:[14810/20018] gen_loss 0.2535, rec_loss 0.0268, lpips_loss 0.1723, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.7762, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0195,
Train Epoch: [2/10] Iters:[14820/20018] gen_loss 0.2548, rec_loss 0.0273, lpips_loss 0.1734, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8330, d_loss 0.5002, logits_real -0.0189, logits_fake -0.0192,
Train Epoch: [2/10] Iters:[14830/20018] gen_loss 0.2542, rec_loss 0.0275, lpips_loss 0.1737, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.8238, d_loss 0.5002, logits_real -0.0187, logits_fake -0.0189,
Train Epoch: [2/10] Iters:[14840/20018] gen_loss 0.2558, rec_loss 0.0281, lpips_loss 0.1744, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 2.8691, d_loss 0.5003, logits_real -0.0189, logits_fake -0.0187,
Train Epoch: [2/10] Iters:[14850/20018] gen_loss 0.2550, rec_loss 0.0285, lpips_loss 0.1755, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.7928, d_loss 0.5003, logits_real -0.0185, logits_fake -0.0183,
Train Epoch: [2/10] Iters:[14860/20018] gen_loss 0.2525, rec_loss 0.0287, lpips_loss 0.1756, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.6814, d_loss 0.5004, logits_real -0.0181, logits_fake -0.0179,
Train Epoch: [2/10] Iters:[14870/20018] gen_loss 0.2519, rec_loss 0.0289, lpips_loss 0.1761, g_loss 0.0176, disc_weight 0.5000, disc_adaptive_weight 2.6600, d_loss 0.5004, logits_real -0.0180, logits_fake -0.0175,
Train Epoch: [2/10] Iters:[14880/20018] gen_loss 0.2520, rec_loss 0.0292, lpips_loss 0.1765, g_loss 0.0173, disc_weight 0.5000, disc_adaptive_weight 2.6631, d_loss 0.5005, logits_real -0.0177, logits_fake -0.0170,
Train Epoch: [2/10] Iters:[14890/20018] gen_loss 0.2507, rec_loss 0.0292, lpips_loss 0.1767, g_loss 0.0170, disc_weight 0.5000, disc_adaptive_weight 2.6315, d_loss 0.5004, logits_real -0.0170, logits_fake -0.0167,
Train Epoch: [2/10] Iters:[14900/20018] gen_loss 0.2516, rec_loss 0.0292, lpips_loss 0.1770, g_loss 0.0170, disc_weight 0.5000, disc_adaptive_weight 2.6778, d_loss 0.5003, logits_real -0.0169, logits_fake -0.0169,
Train Epoch: [2/10] Iters:[14910/20018] gen_loss 0.2550, rec_loss 0.0295, lpips_loss 0.1780, g_loss 0.0171, disc_weight 0.5000, disc_adaptive_weight 2.7732, d_loss 0.5003, logits_real -0.0171, logits_fake -0.0172,
Train Epoch: [2/10] Iters:[14920/20018] gen_loss 0.2553, rec_loss 0.0293, lpips_loss 0.1776, g_loss 0.0174, disc_weight 0.5000, disc_adaptive_weight 2.7704, d_loss 0.5002, logits_real -0.0173, logits_fake -0.0177,
Train Epoch: [2/10] Iters:[14930/20018] gen_loss 0.2547, rec_loss 0.0287, lpips_loss 0.1771, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.7223, d_loss 0.5002, logits_real -0.0179, logits_fake -0.0182,
