dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 8192
codebook_dim: 32
alpha: 1.0
beta: 1.0
gamma: 0.2
disc_weight: 0.5
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: True
transplant_epochs: 5
refinement_epochs: 15
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 0.0001
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/Refinement/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/results/Refinement/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/saver/Refinement/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/reconstruction/Refinement/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/yaml/Refinement/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_True_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5-5.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/checkpoint/
data_pre: ImageNet
model_pre: model_8192_32
loss_pre: loss_1.0_1.0_0.2_0.5
training_pre: wasserstein_vq_refinement_True_15
saver_name_pre: wasserstein_vq_refinement_True_15_ImageNet_model_8192_32_loss_1.0_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VAR/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/15] Iters:[10/20018] gen_loss 0.6077, rec_loss 0.0225, lpips_loss 0.1724, g_loss 0.1985, disc_weight 0.5000, disc_adaptive_weight 2.1045, d_loss 2.5329, logits_real -0.1890, logits_fake -0.2031,
Train Epoch: [2/15] Iters:[16630/20018] gen_loss 0.2522, rec_loss 0.0266, lpips_loss 0.1729, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.6941, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0194,
Train Epoch: [2/15] Iters:[16640/20018] gen_loss 0.2527, rec_loss 0.0267, lpips_loss 0.1736, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.6818, d_loss 0.5002, logits_real -0.0193, logits_fake -0.0194,
Train Epoch: [2/15] Iters:[16650/20018] gen_loss 0.2529, rec_loss 0.0268, lpips_loss 0.1738, g_loss 0.0196, disc_weight 0.5000, disc_adaptive_weight 2.6710, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0194,
Train Epoch: [2/15] Iters:[16660/20018] gen_loss 0.2531, rec_loss 0.0267, lpips_loss 0.1733, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.6681, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0198,
Train Epoch: [2/15] Iters:[16670/20018] gen_loss 0.2544, rec_loss 0.0270, lpips_loss 0.1733, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.6942, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0202,
Train Epoch: [2/15] Iters:[16680/20018] gen_loss 0.2566, rec_loss 0.0276, lpips_loss 0.1744, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.6822, d_loss 0.5002, logits_real -0.0203, logits_fake -0.0206,
Train Epoch: [2/15] Iters:[16690/20018] gen_loss 0.2592, rec_loss 0.0276, lpips_loss 0.1738, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.8005, d_loss 0.5002, logits_real -0.0205, logits_fake -0.0210,
Train Epoch: [2/15] Iters:[16700/20018] gen_loss 0.2633, rec_loss 0.0277, lpips_loss 0.1745, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.9147, d_loss 0.5002, logits_real -0.0209, logits_fake -0.0212,
Train Epoch: [2/15] Iters:[16710/20018] gen_loss 0.2644, rec_loss 0.0281, lpips_loss 0.1748, g_loss 0.0209, disc_weight 0.5000, disc_adaptive_weight 2.9387, d_loss 0.5002, logits_real -0.0211, logits_fake -0.0213,
Train Epoch: [2/15] Iters:[16720/20018] gen_loss 0.2647, rec_loss 0.0281, lpips_loss 0.1751, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.9526, d_loss 0.5003, logits_real -0.0210, logits_fake -0.0211,
Train Epoch: [2/15] Iters:[16730/20018] gen_loss 0.2637, rec_loss 0.0278, lpips_loss 0.1750, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.9254, d_loss 0.5003, logits_real -0.0208, logits_fake -0.0207,
Train Epoch: [2/15] Iters:[16740/20018] gen_loss 0.2604, rec_loss 0.0275, lpips_loss 0.1746, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.8911, d_loss 0.5003, logits_real -0.0201, logits_fake -0.0198,
Train Epoch: [2/15] Iters:[16750/20018] gen_loss 0.2564, rec_loss 0.0270, lpips_loss 0.1735, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.8563, d_loss 0.5003, logits_real -0.0192, logits_fake -0.0190,
Train Epoch: [2/15] Iters:[16760/20018] gen_loss 0.2531, rec_loss 0.0271, lpips_loss 0.1728, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.8245, d_loss 0.5003, logits_real -0.0185, logits_fake -0.0183,
Train Epoch: [2/15] Iters:[16770/20018] gen_loss 0.2505, rec_loss 0.0270, lpips_loss 0.1722, g_loss 0.0181, disc_weight 0.5000, disc_adaptive_weight 2.8330, d_loss 0.5003, logits_real -0.0179, logits_fake -0.0178,
Train Epoch: [2/15] Iters:[16780/20018] gen_loss 0.2486, rec_loss 0.0265, lpips_loss 0.1710, g_loss 0.0180, disc_weight 0.5000, disc_adaptive_weight 2.8386, d_loss 0.5002, logits_real -0.0176, logits_fake -0.0179,
Train Epoch: [2/15] Iters:[16790/20018] gen_loss 0.2483, rec_loss 0.0265, lpips_loss 0.1708, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.7760, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0184,
Train Epoch: [2/15] Iters:[16800/20018] gen_loss 0.2493, rec_loss 0.0271, lpips_loss 0.1715, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.7153, d_loss 0.5001, logits_real -0.0183, logits_fake -0.0189,
Train Epoch: [2/15] Iters:[16810/20018] gen_loss 0.2506, rec_loss 0.0272, lpips_loss 0.1720, g_loss 0.0194, disc_weight 0.5000, disc_adaptive_weight 2.6593, d_loss 0.5001, logits_real -0.0188, logits_fake -0.0194,
Train Epoch: [2/15] Iters:[16820/20018] gen_loss 0.2548, rec_loss 0.0278, lpips_loss 0.1732, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.6660, d_loss 0.5002, logits_real -0.0193, logits_fake -0.0198,
Train Epoch: [2/15] Iters:[16830/20018] gen_loss 0.2527, rec_loss 0.0277, lpips_loss 0.1718, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.6124, d_loss 0.5002, logits_real -0.0197, logits_fake -0.0201,
Train Epoch: [2/15] Iters:[16840/20018] gen_loss 0.2528, rec_loss 0.0281, lpips_loss 0.1722, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.6368, d_loss 0.5001, logits_real -0.0193, logits_fake -0.0200,
Train Epoch: [2/15] Iters:[16850/20018] gen_loss 0.2522, rec_loss 0.0281, lpips_loss 0.1725, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.6253, d_loss 0.5002, logits_real -0.0193, logits_fake -0.0195,
Train Epoch: [2/15] Iters:[16860/20018] gen_loss 0.2515, rec_loss 0.0280, lpips_loss 0.1728, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.6435, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0190,
Train Epoch: [2/15] Iters:[16870/20018] gen_loss 0.2495, rec_loss 0.0277, lpips_loss 0.1725, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.6607, d_loss 0.5002, logits_real -0.0183, logits_fake -0.0186,
Train Epoch: [2/15] Iters:[16880/20018] gen_loss 0.2528, rec_loss 0.0281, lpips_loss 0.1745, g_loss 0.0183, disc_weight 0.5000, disc_adaptive_weight 2.7481, d_loss 0.5003, logits_real -0.0182, logits_fake -0.0181,
Train Epoch: [2/15] Iters:[16890/20018] gen_loss 0.2568, rec_loss 0.0283, lpips_loss 0.1762, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.8390, d_loss 0.5004, logits_real -0.0184, logits_fake -0.0180,
Train Epoch: [2/15] Iters:[16900/20018] gen_loss 0.2560, rec_loss 0.0281, lpips_loss 0.1751, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.8608, d_loss 0.5003, logits_real -0.0185, logits_fake -0.0184,
Train Epoch: [2/15] Iters:[16910/20018] gen_loss 0.2592, rec_loss 0.0283, lpips_loss 0.1752, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.9888, d_loss 0.5003, logits_real -0.0188, logits_fake -0.0189,
Train Epoch: [2/15] Iters:[16920/20018] gen_loss 0.2587, rec_loss 0.0281, lpips_loss 0.1749, g_loss 0.0190, disc_weight 0.5000, disc_adaptive_weight 2.9494, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0193,
Train Epoch: [2/15] Iters:[16930/20018] gen_loss 0.2585, rec_loss 0.0280, lpips_loss 0.1746, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.9387, d_loss 0.5003, logits_real -0.0195, logits_fake -0.0195,
Train Epoch: [2/15] Iters:[16940/20018] gen_loss 0.2578, rec_loss 0.0283, lpips_loss 0.1746, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.8838, d_loss 0.5003, logits_real -0.0194, logits_fake -0.0195,
Train Epoch: [2/15] Iters:[16950/20018] gen_loss 0.2603, rec_loss 0.0288, lpips_loss 0.1756, g_loss 0.0195, disc_weight 0.5000, disc_adaptive_weight 2.8796, d_loss 0.5003, logits_real -0.0197, logits_fake -0.0197,
Train Epoch: [2/15] Iters:[16960/20018] gen_loss 0.2593, rec_loss 0.0284, lpips_loss 0.1748, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.8291, d_loss 0.5004, logits_real -0.0201, logits_fake -0.0198,
Train Epoch: [2/15] Iters:[16970/20018] gen_loss 0.2616, rec_loss 0.0284, lpips_loss 0.1751, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.8844, d_loss 0.5004, logits_real -0.0202, logits_fake -0.0199,
Train Epoch: [2/15] Iters:[16980/20018] gen_loss 0.2622, rec_loss 0.0285, lpips_loss 0.1750, g_loss 0.0204, disc_weight 0.5000, disc_adaptive_weight 2.8777, d_loss 0.5003, logits_real -0.0205, logits_fake -0.0203,
Train Epoch: [2/15] Iters:[16990/20018] gen_loss 0.2607, rec_loss 0.0282, lpips_loss 0.1738, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.8628, d_loss 0.5004, logits_real -0.0208, logits_fake -0.0205,
Train Epoch: [2/15] Iters:[17000/20018] gen_loss 0.2586, rec_loss 0.0281, lpips_loss 0.1730, g_loss 0.0205, disc_weight 0.5000, disc_adaptive_weight 2.8067, d_loss 0.5004, logits_real -0.0206, logits_fake -0.0203,
Train Epoch: [2/15] Iters:[17010/20018] gen_loss 0.2577, rec_loss 0.0286, lpips_loss 0.1735, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.7857, d_loss 0.5002, logits_real -0.0199, logits_fake -0.0200,
Train Epoch: [2/15] Iters:[17020/20018] gen_loss 0.2553, rec_loss 0.0283, lpips_loss 0.1730, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.7275, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0199,
Train Epoch: [2/15] Iters:[17030/20018] gen_loss 0.2538, rec_loss 0.0284, lpips_loss 0.1741, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 2.6502, d_loss 0.5002, logits_real -0.0193, logits_fake -0.0195,
Train Epoch: [2/15] Iters:[17040/20018] gen_loss 0.2543, rec_loss 0.0289, lpips_loss 0.1755, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.6008, d_loss 0.5002, logits_real -0.0189, logits_fake -0.0191,
Train Epoch: [2/15] Iters:[17050/20018] gen_loss 0.2566, rec_loss 0.0291, lpips_loss 0.1761, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.7390, d_loss 0.5002, logits_real -0.0185, logits_fake -0.0189,
Train Epoch: [2/15] Iters:[17060/20018] gen_loss 0.2574, rec_loss 0.0289, lpips_loss 0.1767, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.7774, d_loss 0.5002, logits_real -0.0184, logits_fake -0.0186,
Train Epoch: [2/15] Iters:[17070/20018] gen_loss 0.2602, rec_loss 0.0292, lpips_loss 0.1776, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.8868, d_loss 0.5003, logits_real -0.0183, logits_fake -0.0184,
Train Epoch: [2/15] Iters:[17080/20018] gen_loss 0.2624, rec_loss 0.0289, lpips_loss 0.1770, g_loss 0.0186, disc_weight 0.5000, disc_adaptive_weight 3.0443, d_loss 0.5003, logits_real -0.0182, logits_fake -0.0183,
Train Epoch: [2/15] Iters:[17090/20018] gen_loss 0.2620, rec_loss 0.0280, lpips_loss 0.1758, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 3.0990, d_loss 0.5003, logits_real -0.0186, logits_fake -0.0185,
Train Epoch: [2/15] Iters:[17100/20018] gen_loss 0.2627, rec_loss 0.0276, lpips_loss 0.1756, g_loss 0.0193, disc_weight 0.5000, disc_adaptive_weight 3.0789, d_loss 0.5003, logits_real -0.0190, logits_fake -0.0190,
Train Epoch: [2/15] Iters:[17110/20018] gen_loss 0.2629, rec_loss 0.0279, lpips_loss 0.1758, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 3.0053, d_loss 0.5003, logits_real -0.0196, logits_fake -0.0194,
Train Epoch: [2/15] Iters:[17120/20018] gen_loss 0.2619, rec_loss 0.0282, lpips_loss 0.1759, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.9177, d_loss 0.5003, logits_real -0.0196, logits_fake -0.0197,
Train Epoch: [2/15] Iters:[17130/20018] gen_loss 0.2616, rec_loss 0.0288, lpips_loss 0.1762, g_loss 0.0199, disc_weight 0.5000, disc_adaptive_weight 2.8499, d_loss 0.5002, logits_real -0.0197, logits_fake -0.0199,
Train Epoch: [2/15] Iters:[17140/20018] gen_loss 0.2633, rec_loss 0.0289, lpips_loss 0.1762, g_loss 0.0201, disc_weight 0.5000, disc_adaptive_weight 2.8957, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0202,
Train Epoch: [2/15] Iters:[17150/20018] gen_loss 0.2616, rec_loss 0.0289, lpips_loss 0.1763, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.8111, d_loss 0.5002, logits_real -0.0198, logits_fake -0.0201,
Train Epoch: [2/15] Iters:[17160/20018] gen_loss 0.2603, rec_loss 0.0287, lpips_loss 0.1759, g_loss 0.0203, disc_weight 0.5000, disc_adaptive_weight 2.7566, d_loss 0.5002, logits_real -0.0199, logits_fake -0.0203,
Train Epoch: [2/15] Iters:[17170/20018] gen_loss 0.2610, rec_loss 0.0285, lpips_loss 0.1754, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.7557, d_loss 0.5002, logits_real -0.0206, logits_fake -0.0208,
Train Epoch: [2/15] Iters:[17180/20018] gen_loss 0.2593, rec_loss 0.0279, lpips_loss 0.1743, g_loss 0.0216, disc_weight 0.5000, disc_adaptive_weight 2.6570, d_loss 0.5002, logits_real -0.0212, logits_fake -0.0217,
Train Epoch: [2/15] Iters:[17190/20018] gen_loss 0.2599, rec_loss 0.0281, lpips_loss 0.1746, g_loss 0.0221, disc_weight 0.5000, disc_adaptive_weight 2.5974, d_loss 0.5001, logits_real -0.0215, logits_fake -0.0221,
Train Epoch: [2/15] Iters:[17200/20018] gen_loss 0.2596, rec_loss 0.0277, lpips_loss 0.1739, g_loss 0.0225, disc_weight 0.5000, disc_adaptive_weight 2.5882, d_loss 0.5002, logits_real -0.0221, logits_fake -0.0225,
Train Epoch: [2/15] Iters:[17210/20018] gen_loss 0.2601, rec_loss 0.0276, lpips_loss 0.1734, g_loss 0.0224, disc_weight 0.5000, disc_adaptive_weight 2.6447, d_loss 0.5002, logits_real -0.0219, logits_fake -0.0224,
Train Epoch: [2/15] Iters:[17220/20018] gen_loss 0.2582, rec_loss 0.0272, lpips_loss 0.1726, g_loss 0.0220, disc_weight 0.5000, disc_adaptive_weight 2.6525, d_loss 0.5002, logits_real -0.0216, logits_fake -0.0221,
Train Epoch: [2/15] Iters:[17230/20018] gen_loss 0.2599, rec_loss 0.0276, lpips_loss 0.1736, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.7480, d_loss 0.5002, logits_real -0.0210, logits_fake -0.0212,
Train Epoch: [2/15] Iters:[17240/20018] gen_loss 0.2599, rec_loss 0.0271, lpips_loss 0.1728, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.8997, d_loss 0.5003, logits_real -0.0206, logits_fake -0.0207,
Train Epoch: [2/15] Iters:[17250/20018] gen_loss 0.2609, rec_loss 0.0271, lpips_loss 0.1728, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 3.0246, d_loss 0.5002, logits_real -0.0200, logits_fake -0.0202,
Train Epoch: [2/15] Iters:[17260/20018] gen_loss 0.2623, rec_loss 0.0271, lpips_loss 0.1728, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 3.1164, d_loss 0.5003, logits_real -0.0199, logits_fake -0.0198,
Train Epoch: [2/15] Iters:[17270/20018] gen_loss 0.2626, rec_loss 0.0273, lpips_loss 0.1732, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 3.1405, d_loss 0.5003, logits_real -0.0196, logits_fake -0.0194,
Train Epoch: [2/15] Iters:[17280/20018] gen_loss 0.2628, rec_loss 0.0275, lpips_loss 0.1735, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 3.1129, d_loss 0.5004, logits_real -0.0195, logits_fake -0.0193,
Train Epoch: [2/15] Iters:[17290/20018] gen_loss 0.2613, rec_loss 0.0281, lpips_loss 0.1746, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.9708, d_loss 0.5003, logits_real -0.0193, logits_fake -0.0192,
Train Epoch: [2/15] Iters:[17300/20018] gen_loss 0.2603, rec_loss 0.0287, lpips_loss 0.1753, g_loss 0.0198, disc_weight 0.5000, disc_adaptive_weight 2.8381, d_loss 0.5003, logits_real -0.0193, logits_fake -0.0194,
Train Epoch: [2/15] Iters:[17310/20018] gen_loss 0.2589, rec_loss 0.0285, lpips_loss 0.1757, g_loss 0.0200, disc_weight 0.5000, disc_adaptive_weight 2.7361, d_loss 0.5002, logits_real -0.0196, logits_fake -0.0200,
Train Epoch: [2/15] Iters:[17320/20018] gen_loss 0.2596, rec_loss 0.0289, lpips_loss 0.1758, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 2.6693, d_loss 0.5002, logits_real -0.0202, logits_fake -0.0206,
Train Epoch: [2/15] Iters:[17330/20018] gen_loss 0.2599, rec_loss 0.0289, lpips_loss 0.1750, g_loss 0.0208, disc_weight 0.5000, disc_adaptive_weight 2.6885, d_loss 0.5002, logits_real -0.0207, logits_fake -0.0211,
Train Epoch: [2/15] Iters:[17340/20018] gen_loss 0.2591, rec_loss 0.0287, lpips_loss 0.1743, g_loss 0.0212, disc_weight 0.5000, disc_adaptive_weight 2.6475, d_loss 0.5002, logits_real -0.0212, logits_fake -0.0216,
Train Epoch: [2/15] Iters:[17350/20018] gen_loss 0.2600, rec_loss 0.0282, lpips_loss 0.1739, g_loss 0.0216, disc_weight 0.5000, disc_adaptive_weight 2.6846, d_loss 0.5002, logits_real -0.0218, logits_fake -0.0220,
Train Epoch: [2/15] Iters:[17360/20018] gen_loss 0.2636, rec_loss 0.0285, lpips_loss 0.1740, g_loss 0.0216, disc_weight 0.5000, disc_adaptive_weight 2.8278, d_loss 0.5002, logits_real -0.0218, logits_fake -0.0220,
Train Epoch: [2/15] Iters:[17370/20018] gen_loss 0.2635, rec_loss 0.0282, lpips_loss 0.1740, g_loss 0.0215, disc_weight 0.5000, disc_adaptive_weight 2.8459, d_loss 0.5002, logits_real -0.0218, logits_fake -0.0220,
Train Epoch: [2/15] Iters:[17380/20018] gen_loss 0.2638, rec_loss 0.0279, lpips_loss 0.1745, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.8643, d_loss 0.5002, logits_real -0.0216, logits_fake -0.0218,
Train Epoch: [2/15] Iters:[17390/20018] gen_loss 0.2657, rec_loss 0.0278, lpips_loss 0.1748, g_loss 0.0214, disc_weight 0.5000, disc_adaptive_weight 2.9493, d_loss 0.5003, logits_real -0.0214, logits_fake -0.0214,
Train Epoch: [2/15] Iters:[17400/20018] gen_loss 0.2646, rec_loss 0.0280, lpips_loss 0.1749, g_loss 0.0207, disc_weight 0.5000, disc_adaptive_weight 2.9647, d_loss 0.5003, logits_real -0.0209, logits_fake -0.0209,
Train Epoch: [2/15] Iters:[17410/20018] gen_loss 0.2614, rec_loss 0.0276, lpips_loss 0.1744, g_loss 0.0206, disc_weight 0.5000, disc_adaptive_weight 2.8879, d_loss 0.5003, logits_real -0.0208, logits_fake -0.0206,
Train Epoch: [2/15] Iters:[17420/20018] gen_loss 0.2603, rec_loss 0.0275, lpips_loss 0.1741, g_loss 0.0202, disc_weight 0.5000, disc_adaptive_weight 2.9027, d_loss 0.5003, logits_real -0.0203, logits_fake -0.0201,
Train Epoch: [2/15] Iters:[17430/20018] gen_loss 0.2578, rec_loss 0.0276, lpips_loss 0.1737, g_loss 0.0197, disc_weight 0.5000, disc_adaptive_weight 2.8731, d_loss 0.5004, logits_real -0.0201, logits_fake -0.0197,
Train Epoch: [2/15] Iters:[17440/20018] gen_loss 0.2564, rec_loss 0.0276, lpips_loss 0.1725, g_loss 0.0192, disc_weight 0.5000, disc_adaptive_weight 2.9316, d_loss 0.5003, logits_real -0.0197, logits_fake -0.0196,
Train Epoch: [2/15] Iters:[17450/20018] gen_loss 0.2578, rec_loss 0.0275, lpips_loss 0.1732, g_loss 0.0191, disc_weight 0.5000, disc_adaptive_weight 2.9916, d_loss 0.5004, logits_real -0.0195, logits_fake -0.0192,
Train Epoch: [2/15] Iters:[17460/20018] gen_loss 0.2562, rec_loss 0.0276, lpips_loss 0.1735, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.9617, d_loss 0.5003, logits_real -0.0188, logits_fake -0.0188,
Train Epoch: [2/15] Iters:[17470/20018] gen_loss 0.2551, rec_loss 0.0275, lpips_loss 0.1739, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.9275, d_loss 0.5003, logits_real -0.0186, logits_fake -0.0185,
Train Epoch: [2/15] Iters:[17480/20018] gen_loss 0.2530, rec_loss 0.0268, lpips_loss 0.1730, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.9002, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0184,
Train Epoch: [2/15] Iters:[17490/20018] gen_loss 0.2517, rec_loss 0.0272, lpips_loss 0.1743, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.7918, d_loss 0.5003, logits_real -0.0179, logits_fake -0.0178,
Train Epoch: [2/15] Iters:[17500/20018] gen_loss 0.2496, rec_loss 0.0272, lpips_loss 0.1736, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.7269, d_loss 0.5003, logits_real -0.0177, logits_fake -0.0178,
Train Epoch: [2/15] Iters:[17510/20018] gen_loss 0.2480, rec_loss 0.0274, lpips_loss 0.1733, g_loss 0.0179, disc_weight 0.5000, disc_adaptive_weight 2.6397, d_loss 0.5002, logits_real -0.0179, logits_fake -0.0181,
Train Epoch: [2/15] Iters:[17520/20018] gen_loss 0.2507, rec_loss 0.0277, lpips_loss 0.1740, g_loss 0.0182, disc_weight 0.5000, disc_adaptive_weight 2.6931, d_loss 0.5002, logits_real -0.0181, logits_fake -0.0182,
Train Epoch: [2/15] Iters:[17530/20018] gen_loss 0.2504, rec_loss 0.0277, lpips_loss 0.1740, g_loss 0.0184, disc_weight 0.5000, disc_adaptive_weight 2.6526, d_loss 0.5003, logits_real -0.0187, logits_fake -0.0185,
Train Epoch: [2/15] Iters:[17540/20018] gen_loss 0.2502, rec_loss 0.0272, lpips_loss 0.1729, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.6524, d_loss 0.5003, logits_real -0.0189, logits_fake -0.0190,
Train Epoch: [2/15] Iters:[17550/20018] gen_loss 0.2504, rec_loss 0.0275, lpips_loss 0.1729, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.6564, d_loss 0.5003, logits_real -0.0190, logits_fake -0.0189,
Train Epoch: [2/15] Iters:[17560/20018] gen_loss 0.2516, rec_loss 0.0267, lpips_loss 0.1725, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.7822, d_loss 0.5003, logits_real -0.0190, logits_fake -0.0188,
Train Epoch: [2/15] Iters:[17570/20018] gen_loss 0.2516, rec_loss 0.0265, lpips_loss 0.1720, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.8258, d_loss 0.5003, logits_real -0.0188, logits_fake -0.0188,
Train Epoch: [2/15] Iters:[17580/20018] gen_loss 0.2522, rec_loss 0.0264, lpips_loss 0.1719, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.8800, d_loss 0.5002, logits_real -0.0186, logits_fake -0.0188,
Train Epoch: [2/15] Iters:[17590/20018] gen_loss 0.2539, rec_loss 0.0267, lpips_loss 0.1731, g_loss 0.0185, disc_weight 0.5000, disc_adaptive_weight 2.9221, d_loss 0.5002, logits_real -0.0186, logits_fake -0.0188,
Train Epoch: [2/15] Iters:[17600/20018] gen_loss 0.2529, rec_loss 0.0261, lpips_loss 0.1729, g_loss 0.0187, disc_weight 0.5000, disc_adaptive_weight 2.8827, d_loss 0.5002, logits_real -0.0186, logits_fake -0.0190,
Train Epoch: [2/15] Iters:[17610/20018] gen_loss 0.2526, rec_loss 0.0265, lpips_loss 0.1730, g_loss 0.0189, disc_weight 0.5000, disc_adaptive_weight 2.8106, d_loss 0.5002, logits_real -0.0188, logits_fake -0.0193,
Train Epoch: [2/15] Iters:[17620/20018] gen_loss 0.2507, rec_loss 0.0267, lpips_loss 0.1724, g_loss 0.0188, disc_weight 0.5000, disc_adaptive_weight 2.7408, d_loss 0.5002, logits_real -0.0189, logits_fake -0.0191,
