dataset_dir: /project/6105494/shared/data/
dataset_name: FFHQ
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 5
refinement_epochs: 50
eval_epochs: 5
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Refinement/FFHQ
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Refinement/FFHQ
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Refinement/FFHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Refinement/FFHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Refinement/FFHQ
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: checkpoint-wasserstein_vq_transplant_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4-50.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: FFHQ
model_pre: model_16384_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_refinement_False
saver_name_pre: wasserstein_vq_refinement_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
VQ Model Parameters: 108761795
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/50] Iters:[10/1093] gen_loss 1.6109, rec_loss 0.0336, lpips_loss 0.3296, g_loss 0.0939, disc_weight 0.4000, disc_adaptive_weight 48.4568, d_loss 2.4150, logits_real -0.2955, logits_fake -0.0807,
Train Epoch: [14/50] Iters:[1000/1093] gen_loss 0.4825, rec_loss 0.0124, lpips_loss 0.1432, g_loss 0.0415, disc_weight 0.4000, disc_adaptive_weight 7.8882, d_loss 0.4007, logits_real -0.0432, logits_fake -0.0414,
Train Epoch: [14/50] Iters:[1010/1093] gen_loss 0.4895, rec_loss 0.0122, lpips_loss 0.1423, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 8.0288, d_loss 0.4007, logits_real -0.0434, logits_fake -0.0416,
Train Epoch: [14/50] Iters:[1020/1093] gen_loss 0.4898, rec_loss 0.0119, lpips_loss 0.1414, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 7.9999, d_loss 0.4007, logits_real -0.0437, logits_fake -0.0418,
Train Epoch: [14/50] Iters:[1030/1093] gen_loss 0.5188, rec_loss 0.0120, lpips_loss 0.1414, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 8.6493, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0421,
Train Epoch: [14/50] Iters:[1040/1093] gen_loss 0.5216, rec_loss 0.0121, lpips_loss 0.1414, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 8.7466, d_loss 0.4007, logits_real -0.0437, logits_fake -0.0420,
Train Epoch: [14/50] Iters:[1050/1093] gen_loss 0.5223, rec_loss 0.0121, lpips_loss 0.1411, g_loss 0.0418, disc_weight 0.4000, disc_adaptive_weight 8.8199, d_loss 0.4007, logits_real -0.0435, logits_fake -0.0419,
Train Epoch: [14/50] Iters:[1060/1093] gen_loss 0.5195, rec_loss 0.0121, lpips_loss 0.1417, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 8.7495, d_loss 0.4007, logits_real -0.0434, logits_fake -0.0418,
Train Epoch: [14/50] Iters:[1070/1093] gen_loss 0.5096, rec_loss 0.0123, lpips_loss 0.1420, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 8.5239, d_loss 0.4007, logits_real -0.0433, logits_fake -0.0417,
Train Epoch: [14/50] Iters:[1080/1093] gen_loss 0.4865, rec_loss 0.0124, lpips_loss 0.1422, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 7.9834, d_loss 0.4007, logits_real -0.0434, logits_fake -0.0417,
Train Epoch: [14/50] Iters:[1090/1093] gen_loss 0.4884, rec_loss 0.0122, lpips_loss 0.1422, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 8.0087, d_loss 0.4007, logits_real -0.0435, logits_fake -0.0419,
epoch:15, cur_lr:0.000010
Train Epoch: [15/50] Iters:[10/1093] gen_loss 0.4412, rec_loss 0.0120, lpips_loss 0.1401, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 6.8631, d_loss 0.4008, logits_real -0.0439, logits_fake -0.0418,
Train Epoch: [15/50] Iters:[20/1093] gen_loss 0.4953, rec_loss 0.0121, lpips_loss 0.1397, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 8.1638, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[30/1093] gen_loss 0.4875, rec_loss 0.0120, lpips_loss 0.1398, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 7.9400, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[40/1093] gen_loss 0.4750, rec_loss 0.0120, lpips_loss 0.1402, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 7.6401, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[50/1093] gen_loss 0.4791, rec_loss 0.0120, lpips_loss 0.1405, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 7.7549, d_loss 0.4007, logits_real -0.0437, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[60/1093] gen_loss 0.4816, rec_loss 0.0120, lpips_loss 0.1411, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 7.7992, d_loss 0.4007, logits_real -0.0437, logits_fake -0.0421,
Train Epoch: [15/50] Iters:[70/1093] gen_loss 0.4578, rec_loss 0.0120, lpips_loss 0.1416, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 7.2192, d_loss 0.4007, logits_real -0.0436, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[80/1093] gen_loss 0.4675, rec_loss 0.0120, lpips_loss 0.1419, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 7.4774, d_loss 0.4007, logits_real -0.0437, logits_fake -0.0419,
Train Epoch: [15/50] Iters:[90/1093] gen_loss 0.4757, rec_loss 0.0120, lpips_loss 0.1416, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 7.6881, d_loss 0.4007, logits_real -0.0436, logits_fake -0.0418,
Train Epoch: [15/50] Iters:[100/1093] gen_loss 0.4713, rec_loss 0.0120, lpips_loss 0.1418, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 7.5483, d_loss 0.4007, logits_real -0.0436, logits_fake -0.0419,
Train Epoch: [15/50] Iters:[110/1093] gen_loss 0.4833, rec_loss 0.0120, lpips_loss 0.1415, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 7.8373, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[120/1093] gen_loss 0.5089, rec_loss 0.0120, lpips_loss 0.1415, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 8.4126, d_loss 0.4007, logits_real -0.0440, logits_fake -0.0422,
Train Epoch: [15/50] Iters:[130/1093] gen_loss 0.5116, rec_loss 0.0120, lpips_loss 0.1417, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 8.4423, d_loss 0.4007, logits_real -0.0441, logits_fake -0.0423,
Train Epoch: [15/50] Iters:[140/1093] gen_loss 0.5400, rec_loss 0.0121, lpips_loss 0.1422, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 9.0517, d_loss 0.4007, logits_real -0.0443, logits_fake -0.0425,
Train Epoch: [15/50] Iters:[150/1093] gen_loss 0.5478, rec_loss 0.0121, lpips_loss 0.1418, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 9.2237, d_loss 0.4007, logits_real -0.0445, logits_fake -0.0427,
Train Epoch: [15/50] Iters:[160/1093] gen_loss 0.5345, rec_loss 0.0121, lpips_loss 0.1417, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 8.9114, d_loss 0.4007, logits_real -0.0445, logits_fake -0.0426,
Train Epoch: [15/50] Iters:[170/1093] gen_loss 0.5363, rec_loss 0.0124, lpips_loss 0.1424, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 8.9544, d_loss 0.4007, logits_real -0.0444, logits_fake -0.0426,
Train Epoch: [15/50] Iters:[180/1093] gen_loss 0.5348, rec_loss 0.0125, lpips_loss 0.1426, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 8.8936, d_loss 0.4007, logits_real -0.0444, logits_fake -0.0426,
Train Epoch: [15/50] Iters:[190/1093] gen_loss 0.5110, rec_loss 0.0126, lpips_loss 0.1429, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 8.3450, d_loss 0.4007, logits_real -0.0446, logits_fake -0.0428,
Train Epoch: [15/50] Iters:[200/1093] gen_loss 0.5090, rec_loss 0.0126, lpips_loss 0.1435, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 8.2643, d_loss 0.4007, logits_real -0.0448, logits_fake -0.0429,
Train Epoch: [15/50] Iters:[210/1093] gen_loss 0.5092, rec_loss 0.0127, lpips_loss 0.1442, g_loss 0.0428, disc_weight 0.4000, disc_adaptive_weight 8.2354, d_loss 0.4007, logits_real -0.0450, logits_fake -0.0432,
Train Epoch: [15/50] Iters:[220/1093] gen_loss 0.5028, rec_loss 0.0126, lpips_loss 0.1440, g_loss 0.0429, disc_weight 0.4000, disc_adaptive_weight 8.0766, d_loss 0.4007, logits_real -0.0451, logits_fake -0.0433,
Train Epoch: [15/50] Iters:[230/1093] gen_loss 0.5014, rec_loss 0.0126, lpips_loss 0.1442, g_loss 0.0429, disc_weight 0.4000, disc_adaptive_weight 8.0537, d_loss 0.4007, logits_real -0.0452, logits_fake -0.0434,
Train Epoch: [15/50] Iters:[240/1093] gen_loss 0.5062, rec_loss 0.0125, lpips_loss 0.1441, g_loss 0.0428, disc_weight 0.4000, disc_adaptive_weight 8.1749, d_loss 0.4007, logits_real -0.0451, logits_fake -0.0432,
Train Epoch: [15/50] Iters:[250/1093] gen_loss 0.5171, rec_loss 0.0125, lpips_loss 0.1437, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 8.4904, d_loss 0.4007, logits_real -0.0447, logits_fake -0.0429,
Train Epoch: [15/50] Iters:[260/1093] gen_loss 0.5294, rec_loss 0.0125, lpips_loss 0.1435, g_loss 0.0425, disc_weight 0.4000, disc_adaptive_weight 8.7981, d_loss 0.4007, logits_real -0.0445, logits_fake -0.0426,
Train Epoch: [15/50] Iters:[270/1093] gen_loss 0.5310, rec_loss 0.0124, lpips_loss 0.1434, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 8.8748, d_loss 0.4007, logits_real -0.0443, logits_fake -0.0424,
Train Epoch: [15/50] Iters:[280/1093] gen_loss 0.5086, rec_loss 0.0123, lpips_loss 0.1430, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 8.3716, d_loss 0.4007, logits_real -0.0440, logits_fake -0.0423,
Train Epoch: [15/50] Iters:[290/1093] gen_loss 0.5015, rec_loss 0.0122, lpips_loss 0.1431, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 8.2279, d_loss 0.4007, logits_real -0.0437, logits_fake -0.0421,
Train Epoch: [15/50] Iters:[300/1093] gen_loss 0.4868, rec_loss 0.0122, lpips_loss 0.1432, g_loss 0.0419, disc_weight 0.4000, disc_adaptive_weight 7.9066, d_loss 0.4007, logits_real -0.0437, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[310/1093] gen_loss 0.4914, rec_loss 0.0122, lpips_loss 0.1432, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 7.9975, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[320/1093] gen_loss 0.4739, rec_loss 0.0121, lpips_loss 0.1425, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 7.5516, d_loss 0.4007, logits_real -0.0439, logits_fake -0.0423,
Train Epoch: [15/50] Iters:[330/1093] gen_loss 0.4923, rec_loss 0.0123, lpips_loss 0.1428, g_loss 0.0425, disc_weight 0.4000, disc_adaptive_weight 7.9348, d_loss 0.4007, logits_real -0.0442, logits_fake -0.0425,
Train Epoch: [15/50] Iters:[340/1093] gen_loss 0.4961, rec_loss 0.0121, lpips_loss 0.1420, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 8.0188, d_loss 0.4007, logits_real -0.0446, logits_fake -0.0428,
Train Epoch: [15/50] Iters:[350/1093] gen_loss 0.5215, rec_loss 0.0122, lpips_loss 0.1421, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 8.6036, d_loss 0.4007, logits_real -0.0445, logits_fake -0.0428,
Train Epoch: [15/50] Iters:[360/1093] gen_loss 0.5140, rec_loss 0.0122, lpips_loss 0.1425, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 8.4756, d_loss 0.4007, logits_real -0.0442, logits_fake -0.0425,
Train Epoch: [15/50] Iters:[370/1093] gen_loss 0.5197, rec_loss 0.0124, lpips_loss 0.1430, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 8.6682, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0420,
Train Epoch: [15/50] Iters:[380/1093] gen_loss 0.5028, rec_loss 0.0123, lpips_loss 0.1432, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 8.3435, d_loss 0.4007, logits_real -0.0433, logits_fake -0.0414,
Train Epoch: [15/50] Iters:[390/1093] gen_loss 0.4890, rec_loss 0.0125, lpips_loss 0.1438, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 8.0543, d_loss 0.4007, logits_real -0.0429, logits_fake -0.0411,
Train Epoch: [15/50] Iters:[400/1093] gen_loss 0.4765, rec_loss 0.0124, lpips_loss 0.1437, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 7.8012, d_loss 0.4007, logits_real -0.0427, logits_fake -0.0408,
Train Epoch: [15/50] Iters:[410/1093] gen_loss 0.4842, rec_loss 0.0123, lpips_loss 0.1429, g_loss 0.0410, disc_weight 0.4000, disc_adaptive_weight 8.0248, d_loss 0.4007, logits_real -0.0426, logits_fake -0.0408,
Train Epoch: [15/50] Iters:[420/1093] gen_loss 0.4693, rec_loss 0.0123, lpips_loss 0.1432, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 7.6446, d_loss 0.4007, logits_real -0.0427, logits_fake -0.0408,
Train Epoch: [15/50] Iters:[430/1093] gen_loss 0.4784, rec_loss 0.0123, lpips_loss 0.1424, g_loss 0.0413, disc_weight 0.4000, disc_adaptive_weight 7.8439, d_loss 0.4007, logits_real -0.0430, logits_fake -0.0412,
Train Epoch: [15/50] Iters:[440/1093] gen_loss 0.4798, rec_loss 0.0121, lpips_loss 0.1421, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 7.8197, d_loss 0.4007, logits_real -0.0433, logits_fake -0.0415,
Train Epoch: [15/50] Iters:[450/1093] gen_loss 0.4843, rec_loss 0.0121, lpips_loss 0.1421, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 7.8539, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0419,
Train Epoch: [15/50] Iters:[460/1093] gen_loss 0.4869, rec_loss 0.0121, lpips_loss 0.1426, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 7.8334, d_loss 0.4007, logits_real -0.0441, logits_fake -0.0422,
Train Epoch: [15/50] Iters:[470/1093] gen_loss 0.5086, rec_loss 0.0121, lpips_loss 0.1419, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 8.3315, d_loss 0.4007, logits_real -0.0443, logits_fake -0.0425,
Train Epoch: [15/50] Iters:[480/1093] gen_loss 0.5104, rec_loss 0.0121, lpips_loss 0.1425, g_loss 0.0428, disc_weight 0.4000, disc_adaptive_weight 8.3250, d_loss 0.4007, logits_real -0.0445, logits_fake -0.0426,
Train Epoch: [15/50] Iters:[490/1093] gen_loss 0.5429, rec_loss 0.0121, lpips_loss 0.1424, g_loss 0.0428, disc_weight 0.4000, disc_adaptive_weight 9.0846, d_loss 0.4007, logits_real -0.0446, logits_fake -0.0426,
Train Epoch: [15/50] Iters:[500/1093] gen_loss 0.5389, rec_loss 0.0122, lpips_loss 0.1426, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 8.9988, d_loss 0.4007, logits_real -0.0447, logits_fake -0.0428,
Train Epoch: [15/50] Iters:[510/1093] gen_loss 0.5439, rec_loss 0.0121, lpips_loss 0.1421, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 9.1382, d_loss 0.4007, logits_real -0.0446, logits_fake -0.0426,
Train Epoch: [15/50] Iters:[520/1093] gen_loss 0.5734, rec_loss 0.0123, lpips_loss 0.1428, g_loss 0.0424, disc_weight 0.4000, disc_adaptive_weight 9.9007, d_loss 0.4007, logits_real -0.0443, logits_fake -0.0423,
Train Epoch: [15/50] Iters:[530/1093] gen_loss 0.5792, rec_loss 0.0121, lpips_loss 0.1423, g_loss 0.0420, disc_weight 0.4000, disc_adaptive_weight 10.1147, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0419,
Train Epoch: [15/50] Iters:[540/1093] gen_loss 0.5529, rec_loss 0.0122, lpips_loss 0.1427, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 9.5680, d_loss 0.4007, logits_real -0.0433, logits_fake -0.0415,
Train Epoch: [15/50] Iters:[550/1093] gen_loss 0.5300, rec_loss 0.0122, lpips_loss 0.1428, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 9.1016, d_loss 0.4007, logits_real -0.0427, logits_fake -0.0409,
Train Epoch: [15/50] Iters:[560/1093] gen_loss 0.5052, rec_loss 0.0126, lpips_loss 0.1434, g_loss 0.0406, disc_weight 0.4000, disc_adaptive_weight 8.5783, d_loss 0.4007, logits_real -0.0422, logits_fake -0.0405,
Train Epoch: [15/50] Iters:[570/1093] gen_loss 0.4616, rec_loss 0.0125, lpips_loss 0.1430, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 7.5699, d_loss 0.4007, logits_real -0.0420, logits_fake -0.0402,
Train Epoch: [15/50] Iters:[580/1093] gen_loss 0.4587, rec_loss 0.0124, lpips_loss 0.1428, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 7.5275, d_loss 0.4007, logits_real -0.0419, logits_fake -0.0402,
Train Epoch: [15/50] Iters:[590/1093] gen_loss 0.4592, rec_loss 0.0124, lpips_loss 0.1430, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 7.5463, d_loss 0.4007, logits_real -0.0420, logits_fake -0.0402,
Train Epoch: [15/50] Iters:[600/1093] gen_loss 0.4733, rec_loss 0.0123, lpips_loss 0.1427, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 7.8668, d_loss 0.4007, logits_real -0.0422, logits_fake -0.0405,
Train Epoch: [15/50] Iters:[610/1093] gen_loss 0.4814, rec_loss 0.0121, lpips_loss 0.1421, g_loss 0.0405, disc_weight 0.4000, disc_adaptive_weight 8.0639, d_loss 0.4007, logits_real -0.0424, logits_fake -0.0407,
Train Epoch: [15/50] Iters:[620/1093] gen_loss 0.4815, rec_loss 0.0121, lpips_loss 0.1424, g_loss 0.0407, disc_weight 0.4000, disc_adaptive_weight 8.0367, d_loss 0.4007, logits_real -0.0426, logits_fake -0.0410,
Train Epoch: [15/50] Iters:[630/1093] gen_loss 0.4980, rec_loss 0.0124, lpips_loss 0.1427, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 8.3992, d_loss 0.4006, logits_real -0.0426, logits_fake -0.0412,
Train Epoch: [15/50] Iters:[640/1093] gen_loss 0.5013, rec_loss 0.0122, lpips_loss 0.1421, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 8.4505, d_loss 0.4006, logits_real -0.0426, logits_fake -0.0413,
Train Epoch: [15/50] Iters:[650/1093] gen_loss 0.4885, rec_loss 0.0122, lpips_loss 0.1425, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 8.1222, d_loss 0.4006, logits_real -0.0427, logits_fake -0.0412,
Train Epoch: [15/50] Iters:[660/1093] gen_loss 0.4810, rec_loss 0.0123, lpips_loss 0.1427, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 7.9257, d_loss 0.4006, logits_real -0.0427, logits_fake -0.0412,
Train Epoch: [15/50] Iters:[670/1093] gen_loss 0.5186, rec_loss 0.0122, lpips_loss 0.1425, g_loss 0.0414, disc_weight 0.4000, disc_adaptive_weight 8.8026, d_loss 0.4007, logits_real -0.0430, logits_fake -0.0413,
Train Epoch: [15/50] Iters:[680/1093] gen_loss 0.5359, rec_loss 0.0122, lpips_loss 0.1425, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 9.1624, d_loss 0.4007, logits_real -0.0432, logits_fake -0.0413,
Train Epoch: [15/50] Iters:[690/1093] gen_loss 0.5453, rec_loss 0.0123, lpips_loss 0.1427, g_loss 0.0414, disc_weight 0.4000, disc_adaptive_weight 9.4105, d_loss 0.4007, logits_real -0.0434, logits_fake -0.0414,
Train Epoch: [15/50] Iters:[700/1093] gen_loss 0.5733, rec_loss 0.0123, lpips_loss 0.1428, g_loss 0.0415, disc_weight 0.4000, disc_adaptive_weight 10.0658, d_loss 0.4007, logits_real -0.0435, logits_fake -0.0416,
Train Epoch: [15/50] Iters:[710/1093] gen_loss 0.5846, rec_loss 0.0122, lpips_loss 0.1423, g_loss 0.0416, disc_weight 0.4000, disc_adaptive_weight 10.3208, d_loss 0.4008, logits_real -0.0438, logits_fake -0.0416,
Train Epoch: [15/50] Iters:[720/1093] gen_loss 0.5758, rec_loss 0.0123, lpips_loss 0.1427, g_loss 0.0419, disc_weight 0.4000, disc_adaptive_weight 10.0412, d_loss 0.4007, logits_real -0.0439, logits_fake -0.0419,
Train Epoch: [15/50] Iters:[730/1093] gen_loss 0.5503, rec_loss 0.0124, lpips_loss 0.1431, g_loss 0.0422, disc_weight 0.4000, disc_adaptive_weight 9.3686, d_loss 0.4007, logits_real -0.0444, logits_fake -0.0423,
Train Epoch: [15/50] Iters:[740/1093] gen_loss 0.5487, rec_loss 0.0124, lpips_loss 0.1431, g_loss 0.0426, disc_weight 0.4000, disc_adaptive_weight 9.2444, d_loss 0.4007, logits_real -0.0446, logits_fake -0.0427,
Train Epoch: [15/50] Iters:[750/1093] gen_loss 0.5387, rec_loss 0.0125, lpips_loss 0.1434, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 8.9681, d_loss 0.4007, logits_real -0.0447, logits_fake -0.0428,
Train Epoch: [15/50] Iters:[760/1093] gen_loss 0.5669, rec_loss 0.0126, lpips_loss 0.1437, g_loss 0.0427, disc_weight 0.4000, disc_adaptive_weight 9.6371, d_loss 0.4007, logits_real -0.0445, logits_fake -0.0428,
Train Epoch: [15/50] Iters:[770/1093] gen_loss 0.5642, rec_loss 0.0128, lpips_loss 0.1439, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 9.6570, d_loss 0.4007, logits_real -0.0441, logits_fake -0.0424,
Train Epoch: [15/50] Iters:[780/1093] gen_loss 0.5696, rec_loss 0.0127, lpips_loss 0.1437, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 9.8969, d_loss 0.4007, logits_real -0.0435, logits_fake -0.0417,
Train Epoch: [15/50] Iters:[790/1093] gen_loss 0.5615, rec_loss 0.0127, lpips_loss 0.1437, g_loss 0.0414, disc_weight 0.4000, disc_adaptive_weight 9.7692, d_loss 0.4007, logits_real -0.0432, logits_fake -0.0413,
Train Epoch: [15/50] Iters:[800/1093] gen_loss 0.5522, rec_loss 0.0125, lpips_loss 0.1435, g_loss 0.0411, disc_weight 0.4000, disc_adaptive_weight 9.6326, d_loss 0.4007, logits_real -0.0429, logits_fake -0.0411,
Train Epoch: [15/50] Iters:[810/1093] gen_loss 0.5120, rec_loss 0.0124, lpips_loss 0.1439, g_loss 0.0409, disc_weight 0.4000, disc_adaptive_weight 8.6954, d_loss 0.4007, logits_real -0.0427, logits_fake -0.0408,
Train Epoch: [15/50] Iters:[820/1093] gen_loss 0.4778, rec_loss 0.0121, lpips_loss 0.1432, g_loss 0.0407, disc_weight 0.4000, disc_adaptive_weight 7.9206, d_loss 0.4007, logits_real -0.0425, logits_fake -0.0408,
Train Epoch: [15/50] Iters:[830/1093] gen_loss 0.4542, rec_loss 0.0120, lpips_loss 0.1431, g_loss 0.0405, disc_weight 0.4000, disc_adaptive_weight 7.3835, d_loss 0.4007, logits_real -0.0424, logits_fake -0.0407,
Train Epoch: [15/50] Iters:[840/1093] gen_loss 0.4502, rec_loss 0.0120, lpips_loss 0.1426, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 7.3180, d_loss 0.4007, logits_real -0.0421, logits_fake -0.0405,
Train Epoch: [15/50] Iters:[850/1093] gen_loss 0.4587, rec_loss 0.0122, lpips_loss 0.1428, g_loss 0.0403, disc_weight 0.4000, disc_adaptive_weight 7.5399, d_loss 0.4007, logits_real -0.0420, logits_fake -0.0402,
Train Epoch: [15/50] Iters:[860/1093] gen_loss 0.4669, rec_loss 0.0123, lpips_loss 0.1425, g_loss 0.0402, disc_weight 0.4000, disc_adaptive_weight 7.7658, d_loss 0.4007, logits_real -0.0420, logits_fake -0.0403,
Train Epoch: [15/50] Iters:[870/1093] gen_loss 0.4691, rec_loss 0.0122, lpips_loss 0.1425, g_loss 0.0404, disc_weight 0.4000, disc_adaptive_weight 7.7742, d_loss 0.4007, logits_real -0.0422, logits_fake -0.0404,
Train Epoch: [15/50] Iters:[880/1093] gen_loss 0.4751, rec_loss 0.0123, lpips_loss 0.1423, g_loss 0.0408, disc_weight 0.4000, disc_adaptive_weight 7.8661, d_loss 0.4007, logits_real -0.0425, logits_fake -0.0407,
Train Epoch: [15/50] Iters:[890/1093] gen_loss 0.4694, rec_loss 0.0123, lpips_loss 0.1428, g_loss 0.0412, disc_weight 0.4000, disc_adaptive_weight 7.6493, d_loss 0.4007, logits_real -0.0430, logits_fake -0.0412,
Train Epoch: [15/50] Iters:[900/1093] gen_loss 0.4677, rec_loss 0.0123, lpips_loss 0.1422, g_loss 0.0417, disc_weight 0.4000, disc_adaptive_weight 7.5129, d_loss 0.4007, logits_real -0.0435, logits_fake -0.0416,
Train Epoch: [15/50] Iters:[910/1093] gen_loss 0.4725, rec_loss 0.0123, lpips_loss 0.1422, g_loss 0.0421, disc_weight 0.4000, disc_adaptive_weight 7.5475, d_loss 0.4007, logits_real -0.0438, logits_fake -0.0421,
Train Epoch: [15/50] Iters:[920/1093] gen_loss 0.5180, rec_loss 0.0123, lpips_loss 0.1425, g_loss 0.0423, disc_weight 0.4000, disc_adaptive_weight 8.5844, d_loss 0.4007, logits_real -0.0440, logits_fake -0.0423,
